agency_cd,site_no,datetime,tz_cd,,110247_00060,110247_00060_cd
USGS,3145483,2020/12/1,08:15,EST,357,A
USGS,3145483,2020/12/1,08:30,EST,353,A
USGS,3145483,2020/12/1,08:45,EST,346,A
USGS,3145483,2020/12/1,09:00,EST,340,A
USGS,3145483,2020/12/1,09:15,EST,336,A
USGS,3145483,2020/12/1,09:30,EST,334,A
USGS,3145483,2020/12/1,09:45,EST,323,A
USGS,3145483,2020/12/1,10:00,EST,319,A
USGS,3145483,2020/12/1,10:15,EST,313,A
USGS,3145483,2020/12/1,10:30,EST,311,A
USGS,3145483,2020/12/1,10:45,EST,306,A
USGS,3145483,2020/12/1,11:00,EST,300,A
USGS,3145483,2020/12/1,11:15,EST,298,A
USGS,3145483,2020/12/1,11:30,EST,296,A
USGS,3145483,2020/12/1,11:45,EST,288,A
USGS,3145483,2020/12/1,12:00,EST,286,A
USGS,3145483,2020/12/1,12:15,EST,282,A
USGS,3145483,2020/12/1,12:30,EST,278,A
USGS,3145483,2020/12/1,12:45,EST,274,A
USGS,3145483,2020/12/1,13:00,EST,272,A
USGS,3145483,2020/12/1,13:15,EST,270,A
USGS,3145483,2020/12/1,13:30,EST,266,A
USGS,3145483,2020/12/1,13:45,EST,266,A
USGS,3145483,2020/12/1,14:00,EST,259,A
USGS,3145483,2020/12/1,14:15,EST,257,A
USGS,3145483,2020/12/1,14:30,EST,255,A
USGS,3145483,2020/12/1,14:45,EST,253,A
USGS,3145483,2020/12/1,15:00,EST,251,A
USGS,3145483,2020/12/1,15:15,EST,249,A
USGS,3145483,2020/12/1,15:30,EST,247,A
USGS,3145483,2020/12/1,15:45,EST,247,A
USGS,3145483,2020/12/1,16:00,EST,243,A
USGS,3145483,2020/12/1,16:15,EST,243,A
USGS,3145483,2020/12/1,16:30,EST,240,A
USGS,3145483,2020/12/1,16:45,EST,238,A
USGS,3145483,2020/12/1,17:00,EST,234,A
USGS,3145483,2020/12/1,17:15,EST,234,A
USGS,3145483,2020/12/1,17:30,EST,232,A
USGS,3145483,2020/12/1,17:45,EST,230,A
USGS,3145483,2020/12/1,18:00,EST,230,A
USGS,3145483,2020/12/1,18:15,EST,229,A
USGS,3145483,2020/12/1,18:30,EST,229,A
USGS,3145483,2020/12/1,18:45,EST,225,A
USGS,3145483,2020/12/1,19:00,EST,223,A
USGS,3145483,2020/12/1,19:15,EST,223,A
USGS,3145483,2020/12/1,19:30,EST,218,A
USGS,3145483,2020/12/1,19:45,EST,218,A
USGS,3145483,2020/12/1,20:00,EST,216,A
USGS,3145483,2020/12/1,20:15,EST,214,A
USGS,3145483,2020/12/1,20:30,EST,214,A
USGS,3145483,2020/12/1,20:45,EST,214,A
USGS,3145483,2020/12/1,21:00,EST,213,A
USGS,3145483,2020/12/1,21:15,EST,209,A
USGS,3145483,2020/12/1,21:30,EST,208,A
USGS,3145483,2020/12/1,21:45,EST,209,A
USGS,3145483,2020/12/1,22:00,EST,208,A
USGS,3145483,2020/12/1,22:15,EST,206,A
USGS,3145483,2020/12/1,22:30,EST,205,A
USGS,3145483,2020/12/1,22:45,EST,201,A
USGS,3145483,2020/12/1,23:00,EST,203,A
USGS,3145483,2020/12/1,23:15,EST,201,A
USGS,3145483,2020/12/1,23:30,EST,200,A
USGS,3145483,2020/12/1,23:45,EST,197,A
USGS,3145483,2020/12/2,00:00,EST,198,A
USGS,3145483,2020/12/2,00:15,EST,195,A
USGS,3145483,2020/12/2,00:30,EST,195,A
USGS,3145483,2020/12/2,00:45,EST,192,A
USGS,3145483,2020/12/2,01:00,EST,192,A
USGS,3145483,2020/12/2,01:15,EST,190,A
USGS,3145483,2020/12/2,01:30,EST,189,A
USGS,3145483,2020/12/2,01:45,EST,189,A
USGS,3145483,2020/12/2,02:00,EST,187,A
USGS,3145483,2020/12/2,02:15,EST,186,A
USGS,3145483,2020/12/2,02:30,EST,186,A
USGS,3145483,2020/12/2,02:45,EST,183,A
USGS,3145483,2020/12/2,03:00,EST,183,A
USGS,3145483,2020/12/2,03:15,EST,181,A
USGS,3145483,2020/12/2,03:30,EST,181,A
USGS,3145483,2020/12/2,03:45,EST,180,A
USGS,3145483,2020/12/2,04:00,EST,178,A
USGS,3145483,2020/12/2,04:15,EST,178,A
USGS,3145483,2020/12/2,04:30,EST,177,A
USGS,3145483,2020/12/2,04:45,EST,177,A
USGS,3145483,2020/12/2,05:00,EST,175,A
USGS,3145483,2020/12/2,05:15,EST,174,A
USGS,3145483,2020/12/2,05:30,EST,172,A
USGS,3145483,2020/12/2,05:45,EST,172,A
USGS,3145483,2020/12/2,06:00,EST,170,A
USGS,3145483,2020/12/2,06:15,EST,170,A
USGS,3145483,2020/12/2,06:30,EST,169,A
USGS,3145483,2020/12/2,06:45,EST,167,A
USGS,3145483,2020/12/2,07:00,EST,167,A
USGS,3145483,2020/12/2,07:15,EST,166,A
USGS,3145483,2020/12/2,07:30,EST,166,A
USGS,3145483,2020/12/2,07:45,EST,164,A
USGS,3145483,2020/12/2,08:00,EST,163,A
USGS,3145483,2020/12/2,08:15,EST,163,A
USGS,3145483,2020/12/2,08:30,EST,162,A
USGS,3145483,2020/12/2,08:45,EST,162,A
USGS,3145483,2020/12/2,09:00,EST,162,A
USGS,3145483,2020/12/2,09:15,EST,160,A
USGS,3145483,2020/12/2,09:30,EST,159,A
USGS,3145483,2020/12/2,09:45,EST,157,A
USGS,3145483,2020/12/2,10:00,EST,156,A
USGS,3145483,2020/12/2,10:15,EST,154,A
USGS,3145483,2020/12/2,10:30,EST,156,A
USGS,3145483,2020/12/2,10:45,EST,154,A
USGS,3145483,2020/12/2,11:00,EST,153,A
USGS,3145483,2020/12/2,11:15,EST,153,A
USGS,3145483,2020/12/2,11:30,EST,151,A
USGS,3145483,2020/12/2,11:45,EST,150,A
USGS,3145483,2020/12/2,12:00,EST,150,A
USGS,3145483,2020/12/2,12:15,EST,148,A
USGS,3145483,2020/12/2,12:30,EST,148,A
USGS,3145483,2020/12/2,12:45,EST,148,A
USGS,3145483,2020/12/2,13:00,EST,147,A
USGS,3145483,2020/12/2,13:15,EST,144,A
USGS,3145483,2020/12/2,13:30,EST,144,A
USGS,3145483,2020/12/2,13:45,EST,144,A
USGS,3145483,2020/12/2,14:00,EST,144,A
USGS,3145483,2020/12/2,14:15,EST,143,A
USGS,3145483,2020/12/2,14:30,EST,143,A
USGS,3145483,2020/12/2,14:45,EST,141,A
USGS,3145483,2020/12/2,15:00,EST,141,A
USGS,3145483,2020/12/2,15:15,EST,140,A
USGS,3145483,2020/12/2,15:30,EST,140,A
USGS,3145483,2020/12/2,15:45,EST,138,A
USGS,3145483,2020/12/2,16:00,EST,138,A
USGS,3145483,2020/12/2,16:15,EST,137,A
USGS,3145483,2020/12/2,16:30,EST,137,A
USGS,3145483,2020/12/2,16:45,EST,137,A
USGS,3145483,2020/12/2,17:00,EST,136,A
USGS,3145483,2020/12/2,17:15,EST,136,A
USGS,3145483,2020/12/2,17:30,EST,134,A
USGS,3145483,2020/12/2,17:45,EST,134,A
USGS,3145483,2020/12/2,18:00,EST,133,A
USGS,3145483,2020/12/2,18:15,EST,134,A
USGS,3145483,2020/12/2,18:30,EST,134,A
USGS,3145483,2020/12/2,18:45,EST,136,A
USGS,3145483,2020/12/2,19:00,EST,136,A
USGS,3145483,2020/12/2,19:15,EST,137,A
USGS,3145483,2020/12/2,19:30,EST,137,A
USGS,3145483,2020/12/2,19:45,EST,137,A
USGS,3145483,2020/12/2,20:00,EST,136,A
USGS,3145483,2020/12/2,20:15,EST,136,A
USGS,3145483,2020/12/2,20:30,EST,137,A
USGS,3145483,2020/12/2,20:45,EST,136,A
USGS,3145483,2020/12/2,21:00,EST,136,A
USGS,3145483,2020/12/2,21:15,EST,137,A
USGS,3145483,2020/12/2,21:30,EST,136,A
USGS,3145483,2020/12/2,21:45,EST,137,A
USGS,3145483,2020/12/2,22:00,EST,138,A
USGS,3145483,2020/12/2,22:15,EST,137,A
USGS,3145483,2020/12/2,22:30,EST,137,A
USGS,3145483,2020/12/2,22:45,EST,137,A
USGS,3145483,2020/12/2,23:00,EST,136,A
USGS,3145483,2020/12/2,23:15,EST,136,A
USGS,3145483,2020/12/2,23:30,EST,137,A
USGS,3145483,2020/12/2,23:45,EST,137,A
USGS,3145483,2020/12/3,00:00,EST,137,A
USGS,3145483,2020/12/3,00:15,EST,137,A
USGS,3145483,2020/12/3,00:30,EST,138,A
USGS,3145483,2020/12/3,00:45,EST,137,A
USGS,3145483,2020/12/3,01:00,EST,137,A
USGS,3145483,2020/12/3,01:15,EST,137,A
USGS,3145483,2020/12/3,01:30,EST,134,A
USGS,3145483,2020/12/3,01:45,EST,136,A
USGS,3145483,2020/12/3,02:00,EST,134,A
USGS,3145483,2020/12/3,02:15,EST,136,A
USGS,3145483,2020/12/3,02:30,EST,134,A
USGS,3145483,2020/12/3,02:45,EST,134,A
USGS,3145483,2020/12/3,03:00,EST,134,A
USGS,3145483,2020/12/3,03:15,EST,134,A
USGS,3145483,2020/12/3,03:30,EST,134,A
USGS,3145483,2020/12/3,03:45,EST,134,A
USGS,3145483,2020/12/3,04:00,EST,133,A
USGS,3145483,2020/12/3,04:15,EST,133,A
USGS,3145483,2020/12/3,04:30,EST,130,A
USGS,3145483,2020/12/3,04:45,EST,132,A
USGS,3145483,2020/12/3,05:00,EST,132,A
USGS,3145483,2020/12/3,05:15,EST,132,A
USGS,3145483,2020/12/3,05:30,EST,130,A
USGS,3145483,2020/12/3,05:45,EST,130,A
USGS,3145483,2020/12/3,06:00,EST,129,A
USGS,3145483,2020/12/3,06:15,EST,129,A
USGS,3145483,2020/12/3,06:30,EST,126,A
USGS,3145483,2020/12/3,06:45,EST,128,A
USGS,3145483,2020/12/3,07:00,EST,128,A
USGS,3145483,2020/12/3,07:15,EST,126,A
USGS,3145483,2020/12/3,07:30,EST,125,A
USGS,3145483,2020/12/3,07:45,EST,126,A
USGS,3145483,2020/12/3,08:00,EST,125,A
USGS,3145483,2020/12/3,08:15,EST,125,A
USGS,3145483,2020/12/3,08:30,EST,124,A
USGS,3145483,2020/12/3,08:45,EST,124,A
USGS,3145483,2020/12/3,09:00,EST,121,A
USGS,3145483,2020/12/3,09:15,EST,121,A
USGS,3145483,2020/12/3,09:30,EST,120,A
USGS,3145483,2020/12/3,09:45,EST,121,A
USGS,3145483,2020/12/3,10:00,EST,121,A
USGS,3145483,2020/12/3,10:15,EST,120,A
USGS,3145483,2020/12/3,10:30,EST,120,A
USGS,3145483,2020/12/3,10:45,EST,118,A
USGS,3145483,2020/12/3,11:00,EST,118,A
USGS,3145483,2020/12/3,11:15,EST,119,A
USGS,3145483,2020/12/3,11:30,EST,118,A
USGS,3145483,2020/12/3,11:45,EST,118,A
USGS,3145483,2020/12/3,12:00,EST,116,A
USGS,3145483,2020/12/3,12:15,EST,116,A
USGS,3145483,2020/12/3,12:30,EST,115,A
USGS,3145483,2020/12/3,12:45,EST,115,A
USGS,3145483,2020/12/3,13:00,EST,115,A
USGS,3145483,2020/12/3,13:15,EST,115,A
USGS,3145483,2020/12/3,13:30,EST,114,A
USGS,3145483,2020/12/3,13:45,EST,114,A
USGS,3145483,2020/12/3,14:00,EST,114,A
USGS,3145483,2020/12/3,14:15,EST,112,A
USGS,3145483,2020/12/3,14:30,EST,112,A
USGS,3145483,2020/12/3,14:45,EST,112,A
USGS,3145483,2020/12/3,15:00,EST,111,A
USGS,3145483,2020/12/3,15:15,EST,112,A
USGS,3145483,2020/12/3,15:30,EST,111,A
USGS,3145483,2020/12/3,15:45,EST,110,A
USGS,3145483,2020/12/3,16:00,EST,110,A
USGS,3145483,2020/12/3,16:15,EST,110,A
USGS,3145483,2020/12/3,16:30,EST,110,A
USGS,3145483,2020/12/3,16:45,EST,109,A
USGS,3145483,2020/12/3,17:00,EST,109,A
USGS,3145483,2020/12/3,17:15,EST,109,A
USGS,3145483,2020/12/3,17:30,EST,108,A
USGS,3145483,2020/12/3,17:45,EST,109,A
USGS,3145483,2020/12/3,18:00,EST,108,A
USGS,3145483,2020/12/3,18:15,EST,106,A
USGS,3145483,2020/12/3,18:30,EST,106,A
USGS,3145483,2020/12/3,18:45,EST,106,A
USGS,3145483,2020/12/3,19:00,EST,106,A
USGS,3145483,2020/12/3,19:15,EST,106,A
USGS,3145483,2020/12/3,19:30,EST,105,A
USGS,3145483,2020/12/3,19:45,EST,104,A
USGS,3145483,2020/12/3,20:00,EST,105,A
USGS,3145483,2020/12/3,20:15,EST,105,A
USGS,3145483,2020/12/3,20:30,EST,104,A
USGS,3145483,2020/12/3,20:45,EST,104,A
USGS,3145483,2020/12/3,21:00,EST,104,A
USGS,3145483,2020/12/3,21:15,EST,104,A
USGS,3145483,2020/12/3,21:30,EST,104,A
USGS,3145483,2020/12/3,21:45,EST,103,A
USGS,3145483,2020/12/3,22:15,EST,103,A
USGS,3145483,2020/12/3,22:30,EST,103,A
USGS,3145483,2020/12/3,22:45,EST,101,A
USGS,3145483,2020/12/3,23:00,EST,103,A
USGS,3145483,2020/12/3,23:15,EST,101,A
USGS,3145483,2020/12/3,23:30,EST,101,A
USGS,3145483,2020/12/3,23:45,EST,101,A
USGS,3145483,2020/12/4,00:00,EST,101,A
USGS,3145483,2020/12/4,00:15,EST,99.9,A
USGS,3145483,2020/12/4,00:30,EST,99.9,A
USGS,3145483,2020/12/4,00:45,EST,99.9,A
USGS,3145483,2020/12/4,01:00,EST,101,A
USGS,3145483,2020/12/4,01:15,EST,99.9,A
USGS,3145483,2020/12/4,01:30,EST,99.9,A
USGS,3145483,2020/12/4,01:45,EST,99.9,A
USGS,3145483,2020/12/4,02:00,EST,99.9,A
USGS,3145483,2020/12/4,02:15,EST,99.9,A
USGS,3145483,2020/12/4,02:30,EST,99.9,A
USGS,3145483,2020/12/4,02:45,EST,99.9,A
USGS,3145483,2020/12/4,03:00,EST,98.5,A
USGS,3145483,2020/12/4,03:15,EST,99.9,A
USGS,3145483,2020/12/4,03:30,EST,99.9,A
USGS,3145483,2020/12/4,03:45,EST,98.5,A
USGS,3145483,2020/12/4,04:00,EST,98.5,A
USGS,3145483,2020/12/4,04:15,EST,98.5,A
USGS,3145483,2020/12/4,04:30,EST,97.1,A
USGS,3145483,2020/12/4,04:45,EST,98.5,A
USGS,3145483,2020/12/4,05:00,EST,97.1,A
USGS,3145483,2020/12/4,05:15,EST,98.5,A
USGS,3145483,2020/12/4,05:30,EST,97.1,A
USGS,3145483,2020/12/4,05:45,EST,98.5,A
USGS,3145483,2020/12/4,06:00,EST,97.1,A
USGS,3145483,2020/12/4,06:15,EST,95.7,A
USGS,3145483,2020/12/4,06:30,EST,95.7,A
USGS,3145483,2020/12/4,06:45,EST,95.7,A
USGS,3145483,2020/12/4,07:00,EST,95.7,A
USGS,3145483,2020/12/4,07:15,EST,95.7,A
USGS,3145483,2020/12/4,07:30,EST,95.7,A
USGS,3145483,2020/12/4,07:45,EST,97.1,A
USGS,3145483,2020/12/4,08:00,EST,95.7,A
USGS,3145483,2020/12/4,08:15,EST,95.7,A
USGS,3145483,2020/12/4,08:30,EST,95.7,A
USGS,3145483,2020/12/4,08:45,EST,95.7,A
USGS,3145483,2020/12/4,09:00,EST,95.7,A
USGS,3145483,2020/12/4,09:15,EST,94.4,A
USGS,3145483,2020/12/4,09:30,EST,94.4,A
USGS,3145483,2020/12/4,09:45,EST,94.4,A
USGS,3145483,2020/12/4,10:00,EST,94.4,A
USGS,3145483,2020/12/4,10:15,EST,94.4,A
USGS,3145483,2020/12/4,10:30,EST,93,A
USGS,3145483,2020/12/4,10:45,EST,93,A
USGS,3145483,2020/12/4,11:00,EST,93,A
USGS,3145483,2020/12/4,11:15,EST,93,A
USGS,3145483,2020/12/4,11:30,EST,93,A
USGS,3145483,2020/12/4,11:45,EST,93,A
USGS,3145483,2020/12/4,12:00,EST,91.7,A
USGS,3145483,2020/12/4,12:15,EST,91.7,A
USGS,3145483,2020/12/4,12:30,EST,91.7,A
USGS,3145483,2020/12/4,12:45,EST,91.7,A
USGS,3145483,2020/12/4,13:00,EST,91.7,A
USGS,3145483,2020/12/4,13:15,EST,91.7,A
USGS,3145483,2020/12/4,13:30,EST,90.3,A
USGS,3145483,2020/12/4,13:45,EST,90.3,A
USGS,3145483,2020/12/4,14:00,EST,90.3,A
USGS,3145483,2020/12/4,14:15,EST,90.3,A
USGS,3145483,2020/12/4,14:30,EST,90.3,A
USGS,3145483,2020/12/4,14:45,EST,90.3,A
USGS,3145483,2020/12/4,15:00,EST,89,A
USGS,3145483,2020/12/4,15:15,EST,90.3,A
USGS,3145483,2020/12/4,15:30,EST,89,A
USGS,3145483,2020/12/4,15:45,EST,89,A
USGS,3145483,2020/12/4,16:00,EST,89,A
USGS,3145483,2020/12/4,16:15,EST,89,A
USGS,3145483,2020/12/4,16:30,EST,89,A
USGS,3145483,2020/12/4,16:45,EST,89,A
USGS,3145483,2020/12/4,17:00,EST,89,A
USGS,3145483,2020/12/4,17:15,EST,89,A
USGS,3145483,2020/12/4,17:30,EST,89,A
USGS,3145483,2020/12/4,17:45,EST,89,A
USGS,3145483,2020/12/4,18:00,EST,87.7,A
USGS,3145483,2020/12/4,18:15,EST,89,A
USGS,3145483,2020/12/4,18:30,EST,89,A
USGS,3145483,2020/12/4,18:45,EST,89,A
USGS,3145483,2020/12/4,19:00,EST,89,A
USGS,3145483,2020/12/4,19:15,EST,89,A
USGS,3145483,2020/12/4,19:30,EST,90.3,A
USGS,3145483,2020/12/4,19:45,EST,89,A
USGS,3145483,2020/12/4,20:00,EST,91.6,A
USGS,3145483,2020/12/4,20:15,EST,91.6,A
USGS,3145483,2020/12/4,20:30,EST,94.3,A
USGS,3145483,2020/12/4,20:45,EST,94.3,A
USGS,3145483,2020/12/4,21:00,EST,97.1,A
USGS,3145483,2020/12/4,21:15,EST,98.4,A
USGS,3145483,2020/12/4,21:30,EST,101,A
USGS,3145483,2020/12/4,21:45,EST,105,A
USGS,3145483,2020/12/4,22:00,EST,109,A
USGS,3145483,2020/12/4,22:15,EST,112,A
USGS,3145483,2020/12/4,22:30,EST,117,A
USGS,3145483,2020/12/4,22:45,EST,120,A
USGS,3145483,2020/12/4,23:00,EST,122,A
USGS,3145483,2020/12/4,23:15,EST,125,A
USGS,3145483,2020/12/4,23:30,EST,128,A
USGS,3145483,2020/12/4,23:45,EST,129,A
USGS,3145483,2020/12/5,00:00,EST,132,A
USGS,3145483,2020/12/5,00:15,EST,132,A
USGS,3145483,2020/12/5,00:30,EST,133,A
USGS,3145483,2020/12/5,00:45,EST,135,A
USGS,3145483,2020/12/5,01:00,EST,137,A
USGS,3145483,2020/12/5,01:15,EST,138,A
USGS,3145483,2020/12/5,01:30,EST,138,A
USGS,3145483,2020/12/5,01:45,EST,137,A
USGS,3145483,2020/12/5,02:00,EST,140,A
USGS,3145483,2020/12/5,02:15,EST,142,A
USGS,3145483,2020/12/5,02:30,EST,141,A
USGS,3145483,2020/12/5,02:45,EST,144,A
USGS,3145483,2020/12/5,03:00,EST,144,A
USGS,3145483,2020/12/5,03:15,EST,145,A
USGS,3145483,2020/12/5,03:30,EST,145,A
USGS,3145483,2020/12/5,03:45,EST,145,A
USGS,3145483,2020/12/5,04:00,EST,144,A
USGS,3145483,2020/12/5,04:15,EST,144,A
USGS,3145483,2020/12/5,04:30,EST,144,A
USGS,3145483,2020/12/5,04:45,EST,144,A
USGS,3145483,2020/12/5,05:00,EST,144,A
USGS,3145483,2020/12/5,05:15,EST,144,A
USGS,3145483,2020/12/5,05:30,EST,142,A
USGS,3145483,2020/12/5,05:45,EST,142,A
USGS,3145483,2020/12/5,06:00,EST,142,A
USGS,3145483,2020/12/5,06:15,EST,141,A
USGS,3145483,2020/12/5,06:30,EST,141,A
USGS,3145483,2020/12/5,06:45,EST,140,A
USGS,3145483,2020/12/5,07:00,EST,140,A
USGS,3145483,2020/12/5,07:15,EST,140,A
USGS,3145483,2020/12/5,07:30,EST,138,A
USGS,3145483,2020/12/5,07:45,EST,138,A
USGS,3145483,2020/12/5,08:00,EST,137,A
USGS,3145483,2020/12/5,08:15,EST,135,A
USGS,3145483,2020/12/5,08:30,EST,135,A
USGS,3145483,2020/12/5,08:45,EST,134,A
USGS,3145483,2020/12/5,09:00,EST,133,A
USGS,3145483,2020/12/5,09:15,EST,133,A
USGS,3145483,2020/12/5,09:30,EST,131,A
USGS,3145483,2020/12/5,09:45,EST,129,A
USGS,3145483,2020/12/5,10:00,EST,128,A
USGS,3145483,2020/12/5,10:15,EST,128,A
USGS,3145483,2020/12/5,10:30,EST,126,A
USGS,3145483,2020/12/5,10:45,EST,126,A
USGS,3145483,2020/12/5,11:00,EST,125,A
USGS,3145483,2020/12/5,11:15,EST,125,A
USGS,3145483,2020/12/5,11:30,EST,124,A
USGS,3145483,2020/12/5,11:45,EST,122,A
USGS,3145483,2020/12/5,12:00,EST,121,A
USGS,3145483,2020/12/5,12:15,EST,121,A
USGS,3145483,2020/12/5,12:30,EST,120,A
USGS,3145483,2020/12/5,12:45,EST,120,A
USGS,3145483,2020/12/5,13:00,EST,119,A
USGS,3145483,2020/12/5,13:15,EST,119,A
USGS,3145483,2020/12/5,13:30,EST,119,A
USGS,3145483,2020/12/5,13:45,EST,117,A
USGS,3145483,2020/12/5,14:00,EST,116,A
USGS,3145483,2020/12/5,14:15,EST,116,A
USGS,3145483,2020/12/5,14:30,EST,115,A
USGS,3145483,2020/12/5,14:45,EST,115,A
USGS,3145483,2020/12/5,15:00,EST,114,A
USGS,3145483,2020/12/5,15:15,EST,114,A
USGS,3145483,2020/12/5,15:30,EST,114,A
USGS,3145483,2020/12/5,15:45,EST,112,A
USGS,3145483,2020/12/5,16:00,EST,112,A
USGS,3145483,2020/12/5,16:15,EST,111,A
USGS,3145483,2020/12/5,16:30,EST,111,A
USGS,3145483,2020/12/5,16:45,EST,111,A
USGS,3145483,2020/12/5,17:00,EST,110,A
USGS,3145483,2020/12/5,17:15,EST,109,A
USGS,3145483,2020/12/5,17:30,EST,110,A
USGS,3145483,2020/12/5,17:45,EST,109,A
USGS,3145483,2020/12/5,18:00,EST,109,A
USGS,3145483,2020/12/5,18:15,EST,109,A
USGS,3145483,2020/12/5,18:30,EST,107,A
USGS,3145483,2020/12/5,18:45,EST,107,A
USGS,3145483,2020/12/5,19:00,EST,107,A
USGS,3145483,2020/12/5,19:15,EST,107,A
USGS,3145483,2020/12/5,19:30,EST,107,A
USGS,3145483,2020/12/5,19:45,EST,107,A
USGS,3145483,2020/12/5,20:00,EST,107,A
USGS,3145483,2020/12/5,20:15,EST,106,A
USGS,3145483,2020/12/5,20:30,EST,106,A
USGS,3145483,2020/12/5,20:45,EST,106,A
USGS,3145483,2020/12/5,21:00,EST,106,A
USGS,3145483,2020/12/5,21:15,EST,106,A
USGS,3145483,2020/12/5,21:30,EST,107,A
USGS,3145483,2020/12/5,21:45,EST,106,A
USGS,3145483,2020/12/5,22:00,EST,106,A
USGS,3145483,2020/12/5,22:15,EST,106,A
USGS,3145483,2020/12/5,22:30,EST,106,A
USGS,3145483,2020/12/5,22:45,EST,106,A
USGS,3145483,2020/12/5,23:00,EST,106,A
USGS,3145483,2020/12/5,23:15,EST,106,A
USGS,3145483,2020/12/5,23:30,EST,106,A
USGS,3145483,2020/12/5,23:45,EST,106,A
USGS,3145483,2020/12/6,00:00,EST,106,A
USGS,3145483,2020/12/6,00:15,EST,105,A
USGS,3145483,2020/12/6,00:30,EST,105,A
USGS,3145483,2020/12/6,00:45,EST,106,A
USGS,3145483,2020/12/6,01:00,EST,106,A
USGS,3145483,2020/12/6,01:15,EST,106,A
USGS,3145483,2020/12/6,01:30,EST,105,A
USGS,3145483,2020/12/6,01:45,EST,105,A
USGS,3145483,2020/12/6,02:00,EST,105,A
USGS,3145483,2020/12/6,02:15,EST,105,A
USGS,3145483,2020/12/6,02:30,EST,104,A
USGS,3145483,2020/12/6,02:45,EST,105,A
USGS,3145483,2020/12/6,03:00,EST,105,A
USGS,3145483,2020/12/6,03:15,EST,105,A
USGS,3145483,2020/12/6,03:30,EST,105,A
USGS,3145483,2020/12/6,03:45,EST,104,A
USGS,3145483,2020/12/6,04:00,EST,104,A
USGS,3145483,2020/12/6,04:15,EST,102,A
USGS,3145483,2020/12/6,04:30,EST,102,A
USGS,3145483,2020/12/6,04:45,EST,102,A
USGS,3145483,2020/12/6,05:00,EST,102,A
USGS,3145483,2020/12/6,05:15,EST,101,A
USGS,3145483,2020/12/6,05:30,EST,102,A
USGS,3145483,2020/12/6,05:45,EST,102,A
USGS,3145483,2020/12/6,06:00,EST,101,A
USGS,3145483,2020/12/6,06:15,EST,101,A
USGS,3145483,2020/12/6,06:30,EST,99.7,A
USGS,3145483,2020/12/6,06:45,EST,101,A
USGS,3145483,2020/12/6,07:00,EST,101,A
USGS,3145483,2020/12/6,07:15,EST,99.7,A
USGS,3145483,2020/12/6,07:30,EST,99.7,A
USGS,3145483,2020/12/6,07:45,EST,99.7,A
USGS,3145483,2020/12/6,08:00,EST,98.3,A
USGS,3145483,2020/12/6,08:15,EST,98.3,A
USGS,3145483,2020/12/6,08:30,EST,98.3,A
USGS,3145483,2020/12/6,08:45,EST,96.9,A
USGS,3145483,2020/12/6,09:00,EST,96.9,A
USGS,3145483,2020/12/6,09:15,EST,95.5,A
USGS,3145483,2020/12/6,09:30,EST,94.2,A
USGS,3145483,2020/12/6,09:45,EST,94.2,A
USGS,3145483,2020/12/6,10:00,EST,94.2,A
USGS,3145483,2020/12/6,10:15,EST,94.2,A
USGS,3145483,2020/12/6,10:30,EST,94.2,A
USGS,3145483,2020/12/6,10:45,EST,92.8,A
USGS,3145483,2020/12/6,11:00,EST,92.8,A
USGS,3145483,2020/12/6,11:15,EST,91.5,A
USGS,3145483,2020/12/6,11:30,EST,91.5,A
USGS,3145483,2020/12/6,11:45,EST,91.5,A
USGS,3145483,2020/12/6,12:00,EST,91.5,A
USGS,3145483,2020/12/6,12:15,EST,90.1,A
USGS,3145483,2020/12/6,12:30,EST,90.1,A
USGS,3145483,2020/12/6,12:45,EST,90.1,A
USGS,3145483,2020/12/6,13:00,EST,88.8,A
USGS,3145483,2020/12/6,13:15,EST,88.8,A
USGS,3145483,2020/12/6,13:30,EST,88.8,A
USGS,3145483,2020/12/6,13:45,EST,87.5,A
USGS,3145483,2020/12/6,14:00,EST,87.5,A
USGS,3145483,2020/12/6,14:15,EST,87.5,A
USGS,3145483,2020/12/6,14:30,EST,86.2,A
USGS,3145483,2020/12/6,14:45,EST,86.2,A
USGS,3145483,2020/12/6,15:00,EST,86.2,A
USGS,3145483,2020/12/6,15:15,EST,84.9,A
USGS,3145483,2020/12/6,15:30,EST,84.9,A
USGS,3145483,2020/12/6,15:45,EST,84.9,A
USGS,3145483,2020/12/6,16:00,EST,83.6,A
USGS,3145483,2020/12/6,16:15,EST,83.6,A
USGS,3145483,2020/12/6,16:30,EST,83.6,A
USGS,3145483,2020/12/6,16:45,EST,83.6,A
USGS,3145483,2020/12/6,17:00,EST,82.3,A
USGS,3145483,2020/12/6,17:15,EST,82.3,A
USGS,3145483,2020/12/6,17:30,EST,82.3,A
USGS,3145483,2020/12/6,17:45,EST,82.3,A
USGS,3145483,2020/12/6,18:00,EST,81,A
USGS,3145483,2020/12/6,18:15,EST,81,A
USGS,3145483,2020/12/6,18:30,EST,81,A
USGS,3145483,2020/12/6,18:45,EST,81,A
USGS,3145483,2020/12/6,19:00,EST,81,A
USGS,3145483,2020/12/6,19:15,EST,79.8,A
USGS,3145483,2020/12/6,19:30,EST,79.8,A
USGS,3145483,2020/12/6,19:45,EST,79.8,A
USGS,3145483,2020/12/6,20:00,EST,78.5,A
USGS,3145483,2020/12/6,20:15,EST,79.8,A
